Automated__c,CASESAFE__c,Contract_Renewal__c,CreatedById,CreatedDate,DP_ASO__c,DP_Ext_War__c,DP_Prem_1Yr__c,DP_Prem_3Yr__c,DP_Prem_5Yr_Plus__c,DP_Prem_5Yr__c,Description,DisplayUrl,ExternalDataSourceId,External_Key__c,Family,Id,IsActive,IsArchived,IsDeleted,LastModifiedById,LastModifiedDate,LastReferencedDate,LastViewedDate,MDS_304_3S_1YR__c,MDS_304_3S_3YR__c,MDS_304_3S_5YR__c,MDS_304_FSC_1YR__c,MDS_304_FSC_3YR__c,MDS_304_FSC_5YR__c,Manufacturer__c,Manufacturer_search__c,Mark_Up__c,Name,OL_Support_Premium__c,OL_Suppt_Stan__c,P_SUPPT_STAN__c,ProductCode,Product_Category__c,QuantityUnitOfMeasure,Quantity_is_term__c,StockKeepingUnit,Support__c,SystemModstamp,Term__c,WMS_Support__c,X1YR_OM_SO_WARRANTY__c,X2YR_OM_SO_WARRANTY__c,X3YR_OM_SO_WARRANTY__c
False,01t3z00000CVuwTAAT,,005N1000006UI0rIAG,,,,,,,,"Infra-red extender (2.5mm jack) - Infra-red extender, allows STB to be hidden 1.5m cable (2.5mm jack)",,,IPTVA-011,,01t3z00000CVuwTAAT,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Encoded Media,Encoded Media,,IPTVA-011,,,,,IPTV Accessories,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CVuwUAAT,,005N1000006UI0rIAG,,,,,,,,"Infra-red extender (USB) - Infra-red extender, allows STB to be hidden 1.8m cable (USB)",,,IPTVA-467,,01t3z00000CVuwUAAT,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Encoded Media,Encoded Media,,IPTVA-467,,,,,IPTV Accessories,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CVuwVAAT,,005N1000006UI0rIAG,,,,,,,,Infra-red remote control - Additional remote control for IPTV250,,,IPTVA-168,,01t3z00000CVuwVAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Encoded Media,Encoded Media,,IPTVA-168,,,,,IPTV Accessories,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CVuwWAAT,,005N1000006UI0rIAG,,,,,,,,IPTV 250m mounting bracket - Metal enclosure to protect the IPTV 250m set top box,,,IPTVA-874,,01t3z00000CVuwWAAT,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Encoded Media,Encoded Media,,IPTVA-874,,,,,IPTV Accessories,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CVuwXAAT,,005N1000006UI0rIAG,,,,,,,,IPTV Manager Pro - Management software for IPTV and Video Streaming,,,SW-IPTVman-045,,01t3z00000CVuwXAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Encoded Media,Encoded Media,,SW-IPTVman-045,,,,,IPTV Accessories,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CVuwYAAT,,005N1000006UI0rIAG,,,,,,,,Dual Power Supply (4U only) - Redundant Power Supply for 4U servers,,,TVS-4U-DUALPSU,,01t3z00000CVuwYAAT,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Encoded Media,Encoded Media,,TVS-4U-DUALPSU,,,,,IPTV Accessories,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CVuwZAAT,,005N1000006UI0rIAG,,,,,,,,"External Slide Capture (USB) - DVI & VGA capture hardware, plugs into USB",,,VPUB-450-hw,,01t3z00000CVuwZAAT,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Encoded Media,Encoded Media,,VPUB-450-hw,,,,,IPTV Accessories,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CVuwaAAD,,005N1000006UI0rIAG,,,,,,,,"SD Video Capture (USB) - Composite & Line level audio, plugs into USB",,,VPUB-250-hw,,01t3z00000CVuwaAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Encoded Media,Encoded Media,,VPUB-250-hw,,,,,IPTV Accessories,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CVuwbAAD,,005N1000006UI0rIAG,,,,,,,,"SD Video Capture (PCI) - Composite & Line level audio, PCI plug in card",,,VPUB-275-hw,,01t3z00000CVuwbAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Encoded Media,Encoded Media,,VPUB-275-hw,,,,,IPTV Accessories,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CVuwcAAD,,005N1000006UI0rIAG,,,,,,,,"SD Video Capture (PCIe) - Composite & Line level audio, PCIe plug in card",,,VPUB-276-hw,,01t3z00000CVuwcAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Encoded Media,Encoded Media,,VPUB-276-hw,,,,,IPTV Accessories,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CVuwdAAD,,005N1000006UI0rIAG,,,,,,,,"PTZ Camera HD-SDI, HDMI & VGA output, IR remote control",,,PTZ-340-hw,,01t3z00000CVuwdAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Encoded Media,Encoded Media,,PTZ-340-hw,,,,,IPTV Accessories,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CVuweAAD,,005N1000006UI0rIAG,,,,,,,,Delivery TBC,,,Delivery,,01t3z00000CVuweAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Delivery,Delivery,,DEL,,,,,Delivery,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CVvPPAA1,,005N1000006UI0rIAG,,,,,,,,"Intel Celeron, SSD-32GB, HDMI & DP Wi-Fi",,,NTB-HDN-RTL1F-S-W,,01t3z00000CVvPPAA1,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-HDN-RTL1F-S-W,,Yes,,,Signage Player Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CVvPdAAL,,005N1000006UI0rIAG,,,,,,,,"RMA service for CMS, NTB-4K and Reserva (15.6” and above)",,,RMA-B,,01t3z00000CVvPdAAL,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,RMA-B,,,,,Signage Player Options,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CVyLcAAL,Yes,005N1000006UI0rIAG,,,,,,,,"Annual Maintenance (upgrades, patches, on site support)",,,em_am-support,,01t3z00000CVyLcAAL,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Encoded Media,Encoded Media,,em_am-support,,,,,Support,,True,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000CVybjAAD,,005N1000006UI0rIAG,,,,,,,,4K PLAYERS - Extended Warranty (EXW) Years 3 & 4,,,NTB-4K-1000-S-W-EXW,,01t3z00000CVybjAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-4K-1000-S-W-EXW,,,,,4K Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CW09AAAT,Yes,005N1000006UI0rIAG,,,,,,,,Alpha Victor 3 year Licenses for 01-25 spaces,,,AVL-3YR 01-24,,01t3z00000CW09AAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Alpha Victor,Alpha Victor,,AVL-3YR 01-24,,,,,Licences,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CW09jAAD,,005N1000006UI0rIAG,,,,,,,,CMS Physical Appliance supporting up to 25 players - Extended Warranty (EXW) Years 3 & 4,,,CMS-PA-25-EXW,,01t3z00000CW09jAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,CMS-PA-25-EXW,,,,,CMS Server,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CW09tAAD,,005N1000006UI0rIAG,,,,,,,,4K PLAYERS - Extended Warranty (EXW) Years 3 & 4,,,NTB-4K-1000F-S-W-EXW,,01t3z00000CW09tAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-4K-1000F-S-W-EXW,,,,,4K Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CW09yAAD,Yes,005N1000006UI0rIAG,,,,,,,,Annual Warranty Cost,,,em_aw-warranty,,01t3z00000CW09yAAD,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Encoded Media,Encoded Media,,em_aw-warranty,,,,,Warranty,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CWOl7AAH,Yes,005N1000006UI0rIAG,,,,,,,,Alpha Victor 1 year Licenses for 01-25 spaces,,,AVL-1YR 01-24,,01t3z00000CWOl7AAH,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Alpha Victor,Alpha Victor,,AVL-1YR 01-24,,,,,Licences,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CVupPAAT,,005N1000006UI0rIAG,,,,,,,,"Intel Celeron, SSD-32GB, HDMI & DP, subscriber, no wi-fi",,,NTB-HDN-1F-S,,01t3z00000CVupPAAT,False,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,NTB-HDN-1F-S,Yes,Yes,,,HD Standard Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CWQIxAAP,,005N1000006UI0rIAG,,,,,,,,QB55B-SOC,,,LH55QBBEBGCXEN,,01t3z00000CWQIxAAP,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Samsung,Samsung,,LH55QBBEBGCXEN,,,,,Standard,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CWQJ2AAP,,005N1000006UI0rIAG,,,,,,,,QB65B-SOC,,,LH65QBBEBGCXEN,,01t3z00000CWQJ2AAP,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Samsung,Samsung,,LH65QBBEBGCXEN,,,,,Standard,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CWQJ7AAP,,005N1000006UI0rIAG,,,,,,,,QB75B-SOC,,,LH75QBBEBGCXEN,,01t3z00000CWQJ7AAP,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Samsung,Samsung,,LH75QBBEBGCXEN,,,,,Standard,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CWQZlAAP,Yes,005N1000006UI0rIAG,,,,,,,,"1 Year license of Cloud Signage.  Sold individually.  Includes 500GB storage on Cloud, unlimited users on your network, and phone and email support.",,,TPS_CLOUD-SIGN-1_49,,01t3z00000CWQZlAAP,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Tripleplay,Tripleplay,,TPS_CLOUD-SIGN-1_49,,,,,Licencing,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000CWRBlAAP,,005N1000006UI0rIAG,,,,,,,,"1U Server 2 slot, 1 x 250GB SSD, 2yr RTB. Max 1xHD-SDI, Max 4 HD HLS conversions. Rack",,,TPS_TPS0240,,01t3z00000CWRBlAAP,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Tripleplay,Tripleplay,,TPS_TPS0240,Yes,Yes,,,IPTV and streaming,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000aPu3eAAC,Yes,005N1000006UI0rIAG,,,,,,,,ONEMEDIA - 1 Year Annual cost licences,,,1YR-ROTA-10,,01t3z00000aPu3eAAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-ROTA-10,,,,,Licencing,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000aPz22AAC,,005N1000006UI0rIAG,,,,Yes,Yes,Yes,Yes,"Aligo 10G optical KVM AVoIP receiver, 1 x 4K or 4 x HD HDMI outputs, multi-national PSU, 1 SFP+ port (SFP+ modules not included)",,,ALIGOTX100-1,,01t3z00000aPz22AAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Datapath,Datapath,,ALIGOTX100-1,,,,,ALIGO,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000aPz27AAC,,005N1000006UI0rIAG,,,,Yes,Yes,Yes,Yes,"Aligo 10G optical KVM AVoIP receiver, 1 x 4K or 4 x HD HDMI outputs, no PSU, 1 SFP+ port (SFP+ modules not included)",,,ALIGOTX100-2,,01t3z00000aPz27AAC,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Datapath,Datapath,,ALIGOTX100-2,,,,,ALIGO,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000aPz2CAAS,Yes,005N1000006UI0rIAG,,Yes,Yes,Yes,Yes,Yes,Yes,Multichannel SQX IP decoder and encoder card,,,ActiveSQX2,,01t3z00000aPz2CAAS,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,Datapath,Datapath,,ActiveSQX2,,Yes,,,CARD PRODUCTS - SQX2,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000aQFeHAAW,,005N1000006UI0rIAG,,,,,,,,Extended warranty years 4-5 for NTB-HDN-RTL1-0,,,EXW-4-5-NTB-HDN-RTL1-0,,01t3z00000aQFeHAAW,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,,,EXW-4-5-NTB-HDN-RTL1-0,,,,,HD Standard Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000aQFeMAAW,,005N1000006UI0rIAG,,,,,,,,Extended warranty years 4-5 for NTB-4K-1000-0-W,,,EXW-4-5-NTB-4K-1000-0-W,,01t3z00000aQFeMAAW,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,,,EXW-4-5-NTB-4K-1000-0-W,,,,,4K Players,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000YRcbUAAT,,005N1000006UI0rIAG,,,,,,,,"Advanced replacement service - 4 year (ARS-4YR) Next day replacement for RMAs raised and approved before 11:00
a.m. Available on NTB signage players and Intergrated Player
Displays. Ordered in advance. ARS anniverary co-terminated with
valid warranty.",,,ARS-4YR,,01t3z00000YRcbUAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,ARS-4YR,,,,,Advanced Replacement Service,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000YRcbVAAT,,005N1000006UI0rIAG,,,,,,,,User Interfaces - OLChoice management client per Tripleplay Player IPTV portal box only,,,TPS_CHO-TVMGT-TPS-P2,,01t3z00000YRcbVAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,YES,YES,,,,,Tripleplay,Tripleplay,,TPS_CHO-TVMGT-TPS-P2,Yes,Yes,,,IP Television Software,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000YRcbYAAT,,005N1000006UI0rIAG,,,,,,,,"Server 8 slot DL380 (combi) - 2x300GB, 3yr NBD, 32MB, 20 HT cores, 2xPSU,4x1GB, ILO, max 6xHDMI,7xHD-SDI, 4x4kHD-SDI, Rack",,,TPS-TPS0750,,01t3z00000YRcbYAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,YES,YES,,,,,Tripleplay,Tripleplay,,TPS-TPS0750,Yes,Yes,,,IP Television Hardware,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000YRcbZAAT,,005N1000006UI0rIAG,,,,,,,,"Content Services - 10 hours. (Requires project content
questionnaire to be completed)",,,PS-CONTENT-10,,01t3z00000YRcbZAAT,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,ONELAN,ONELAN,,PS-CONTENT-10,,,,,Professional Services,,False,,,2025-09-09T15:26:29.000Z,,,,,
False,01t3z00000YRcbaAAD,Yes,005N1000006UI0rIAG,,,,,,,,UK bus/tram arrivals - Limited to 1 bus stop per subscription - 1 Screen - Annual Licence,,,1YR-UK-BUS-TRAM-01,,01t3z00000YRcbaAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-UK-BUS-TRAM-01,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbbAAD,Yes,005N1000006UI0rIAG,,,,,,,,UK bus/tram arrivals - Limited to 1 bus stop per subscription - Up to 10 screens- Annual licence,,,1YR-UK-BUS-TRAM-10,,01t3z00000YRcbbAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-UK-BUS-TRAM-10,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbcAAD,Yes,005N1000006UI0rIAG,,,,,,,,UK bus/tram arrivals - Limited to 1 bus stop per subscription - Up to 100 screens - Annual licence,,,1YR-UK-BUS-TRAM-100,,01t3z00000YRcbcAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-UK-BUS-TRAM-100,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbdAAD,Yes,005N1000006UI0rIAG,,,,,,,,UK bus/tram arrivals - Limited to 1 bus stop per subscription - 101+ screens - Annual licence,,,1YR-UK-BUS-TRAM-100+,,01t3z00000YRcbdAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-UK-BUS-TRAM-100+,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbeAAD,Yes,005N1000006UI0rIAG,,,,,,,,Academic Week - Current academic week number - 1 Screen - Annual Licence,,,1YR-ACA-WEEK-01,,01t3z00000YRcbeAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-ACA-WEEK-01,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbfAAD,Yes,005N1000006UI0rIAG,,,,,,,,Academic Week - Current academic week number - Up to 10 screens - Annual Licence,,,1YR-ACA-WEEK-10,,01t3z00000YRcbfAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-ACA-WEEK-10,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbgAAD,Yes,005N1000006UI0rIAG,,,,,,,,Academic Week - Current academic week number - Up to 100 screens - Annual Licence,,,1YR-ACA-WEEK-100,,01t3z00000YRcbgAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-ACA-WEEK-100,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbhAAD,Yes,005N1000006UI0rIAG,,,,,,,,Academic Week - Current academic week number - 101+ players - Annual Licence,,,1YR-ACA-WEEK-100+,,01t3z00000YRcbhAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-ACA-WEEK-100+,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbiAAD,Yes,005N1000006UI0rIAG,,,,,,,,Wait times - Basic waiting time information  - 1 Screen - Annual Licence,,,1YR-WAIT-TIMES-01,,01t3z00000YRcbiAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-WAIT-TIMES-01,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbjAAD,Yes,005N1000006UI0rIAG,,,,,,,,Wait times - Basic waiting time information - Up to 10 screens - Annual Licence,,,1YR-WAIT-TIMES-10,,01t3z00000YRcbjAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-WAIT-TIMES-10,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbkAAD,Yes,005N1000006UI0rIAG,,,,,,,,Wait times - Basic waiting time information - Up to 100 screens - Annual Licence,,,1YR-WAIT-TIMES-100,,01t3z00000YRcbkAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-WAIT-TIMES-100,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcblAAD,Yes,005N1000006UI0rIAG,,,,,,,,Wait times - Basic waiting time information - 101+ players - Annual Licence,,,1YR-WAIT-TIMES-100+,,01t3z00000YRcblAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-WAIT-TIMES-100+,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbmAAD,Yes,005N1000006UI0rIAG,,,,,,,,KPIs - Display your key performance indicators   - 1 Screen - Annual Licence,,,1YR-KPIS-01,,01t3z00000YRcbmAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-KPIS-01,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbnAAD,Yes,005N1000006UI0rIAG,,,,,,,,KPIs - Display your key performance indicators - Up to 10 screens - Annual Licence,,,1YR-KPIS-10,,01t3z00000YRcbnAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-KPIS-10,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcboAAD,Yes,005N1000006UI0rIAG,,,,,,,,KPIs - Display your key performance indicators - Up to 100 screens - Annual Licence,,,1YR-KPIS-100,,01t3z00000YRcboAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-KPIS-100,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbpAAD,Yes,005N1000006UI0rIAG,,,,,,,,KPIs - Display your key performance indicators - 101+ players - Annual Licence,,,1YR-KPIS-100+,,01t3z00000YRcbpAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-KPIS-100+,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbqAAD,Yes,005N1000006UI0rIAG,,,,,,,,Display live occupancy of spaces   - 1 Screen - Annual Licence,,,1YR-OCCUPANCY-01,,01t3z00000YRcbqAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-OCCUPANCY-01,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbrAAD,Yes,005N1000006UI0rIAG,,,,,,,,Display live occupancy of spaces - Up to 10 screens - Annual Licence,,,1YR-OCCUPANCY-10,,01t3z00000YRcbrAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-OCCUPANCY-10,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbsAAD,Yes,005N1000006UI0rIAG,,,,,,,,Display live occupancy of spaces - Up to 100 screens - Annual Licence,,,1YR-OCCUPANCY-100,,01t3z00000YRcbsAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-OCCUPANCY-100,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbtAAD,Yes,005N1000006UI0rIAG,,,,,,,,Display live occupancy of spaces - 101+ players - Annual Licence,,,1YR-OCCUPANCY-100+,,01t3z00000YRcbtAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,1YR-OCCUPANCY-100+,,,,,1 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,12.0,,,,
False,01t3z00000YRcbuAAD,Yes,005N1000006UI0rIAG,,,,,,,,UK bus/tram arrivals - Limited to 1 bus stop per subscription - 1 Screen - 3 Year licence,,,3YR-UK-BUS-TRAM-01,,01t3z00000YRcbuAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,3YR-UK-BUS-TRAM-01,,,,,3 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,36.0,,,,
False,01t3z00000YRcbvAAD,Yes,005N1000006UI0rIAG,,,,,,,,UK bus/tram arrivals - Limited to 1 bus stop per subscription - Up to 10 screens- 3 Year licence,,,3YR-UK-BUS-TRAM-10,,01t3z00000YRcbvAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,3YR-UK-BUS-TRAM-10,,,,,3 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,36.0,,,,
False,01t3z00000YRcbwAAD,Yes,005N1000006UI0rIAG,,,,,,,,UK bus/tram arrivals - Limited to 1 bus stop per subscription - Up to 100 screens - 3 Year licence,,,3YR-UK-BUS-TRAM-100,,01t3z00000YRcbwAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,3YR-UK-BUS-TRAM-100,,,,,3 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,36.0,,,,
False,01t3z00000YRcbxAAD,Yes,005N1000006UI0rIAG,,,,,,,,UK bus/tram arrivals - Limited to 1 bus stop per subscription - 101+ screens - 3 Year licence,,,3YR-UK-BUS-TRAM-100+,,01t3z00000YRcbxAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,3YR-UK-BUS-TRAM-100+,,,,,3 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,36.0,,,,
False,01t3z00000YRcbyAAD,Yes,005N1000006UI0rIAG,,,,,,,,Academic Week - Current academic week number - 1 Screen - 3 Year licence,,,3YR-ACA-WEEK-01,,01t3z00000YRcbyAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,3YR-ACA-WEEK-01,,,,,3 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,36.0,,,,
False,01t3z00000YRcbzAAD,Yes,005N1000006UI0rIAG,,,,,,,,Academic Week - Current academic week number - Up to 10 screens - 3 Year licence,,,3YR-ACA-WEEK-10,,01t3z00000YRcbzAAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,3YR-ACA-WEEK-10,,,,,3 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,36.0,,,,
False,01t3z00000YRcc0AAD,Yes,005N1000006UI0rIAG,,,,,,,,Academic Week - Current academic week number - Up to 100 screens - 3 Year licence,,,3YR-ACA-WEEK-100,,01t3z00000YRcc0AAD,True,FALSE,FALSE,005N1000006UI0rIAG,,,,,,,,,,onemedia,onemedia,,3YR-ACA-WEEK-100,,,,,3 Year Annual cost licences,,False,,,2025-09-09T15:26:29.000Z,36.0,,,,
